Insecta	Megalopta genalis
Insecta	Diprion similis
Insecta	Neodiprion virginianus
Insecta	Neodiprion fabricii
Insecta	Neodiprion pinetum
Insecta	Neodiprion lecontei
Insecta	Aphidius gifuensis
Insecta	Chelonus insularis
Insecta	Diachasma alloeum
Insecta	Fopius arisanus
Insecta	Cotesia glomerata
Insecta	Vespula pensylvanica
Insecta	Vespa velutina
Insecta	Vespa crabro
Insecta	Polistes dominula
Insecta	Polistes canadensis
Insecta	Polistes fuscatus
Insecta	Habropoda laboriosa
Insecta	Frieseomelitta varia
Insecta	Eufriesea mexicana
Insecta	Ceratina calcarata
Insecta	Apis laboriosa
Insecta	Apis florea
Insecta	Apis dorsata
Insecta	Apis cerana
Insecta	Apis mellifera
Insecta	Bombus vancouverensis nearcticus
Insecta	Bombus pyrosoma
Insecta	Bombus vosnesenskii
Insecta	Bombus impatiens
Insecta	Bombus bifarius
Insecta	Bombus huntii
Insecta	Bombus terrestris
Insecta	Ooceraea biroi
Insecta	Cataglyphis hispanica
Insecta	Nylanderia fulva
Insecta	Harpegnathos saltator
Insecta	Dinoponera quadriceps
Insecta	Odontomachus brunneus
Insecta	Cyphomyrmex costatus
Insecta	Vollenhovia emeryi
Insecta	Monomorium pharaonis
Insecta	Temnothorax curvispinosus
Insecta	Pseudomyrmex gracilis
Insecta	Pogonomyrmex barbatus
Insecta	Camponotus floridanus
Insecta	Acromyrmex echinatior
Insecta	Linepithema humile
Insecta	Formica exsecta
Insecta	Wasmannia auropunctata
Insecta	Solenopsis invicta
Insecta	Atta colombica
Insecta	Atta cephalotes
Insecta	Trachymyrmex cornetzi
Insecta	Trachymyrmex zeteki
Insecta	Trachymyrmex septentrionalis
Coelacanthiformes	Latimeria chalumnae
Ceratodontiformes	Protopterus annectens
Hyperoartia	Petromyzon marinus
Cladistia	Polypterus senegalus
Cladistia	Erpetoichthys calabaricus
Leptocardii	Branchiostoma belcheri
Leptocardii	Branchiostoma floridae
Ascidiacea	Styela clava
Ascidiacea	Ciona intestinalis
Crocodylia	Gavialis gangeticus
Crocodylia	Crocodylus porosus
Crocodylia	Alligator sinensis
Crocodylia	Alligator mississippiensis
Chondrichthyes	Amblyraja radiata
Chondrichthyes	Carcharodon carcharias
Chondrichthyes	Callorhinchus milii
Chondrichthyes	Scyliorhinus canicula
Chondrichthyes	Stegostoma tigrinum
Chondrichthyes	Rhincodon typus
Chondrichthyes	Chiloscyllium plagiosum
Amphibia	Microcaecilia unicolor
Amphibia	Geotrypetes seraphini
Amphibia	Rhinatrema bivittatum
Amphibia	Nanorana parkeri
Amphibia	Rana temporaria
Amphibia	Bufo gargarizans
Amphibia	Bufo bufo
Amphibia	Xenopus tropicalis
Amphibia	Xenopus laevis
Testudines	Dermochelys coriacea
Testudines	Pelodiscus sinensis
Testudines	Gopherus evgoodei
Testudines	Chelonoidis abingdonii
Testudines	Mauremys reevesii
Testudines	Mauremys mutica
Testudines	Chelonia mydas
Testudines	Caretta caretta
Testudines	Terrapene triunguis
Testudines	Trachemys scripta elegans
Testudines	Chrysemys picta bellii
Lepidosauria	Sphaerodactylus townsendi
Lepidosauria	Python bivittatus
Lepidosauria	Gekko japonicus
Lepidosauria	Protobothrops mucrosquamatus
Lepidosauria	Pogona vitticeps
Lepidosauria	Varanus komodoensis
Lepidosauria	Anolis carolinensis
Lepidosauria	Sceloporus undulatus
Lepidosauria	Pseudonaja textilis
Lepidosauria	Notechis scutatus
Lepidosauria	Pantherophis guttatus
Lepidosauria	Thamnophis sirtalis
Lepidosauria	Thamnophis elegans
Lepidosauria	Lacerta agilis
Lepidosauria	Podarcis muralis
Lepidosauria	Zootoca vivipara
Aves	Struthio camelus australis
Aves	Apteryx rowi
Aves	Antrostomus carolinensis
Aves	Pterocles gutturalis
Aves	Buceros rhinoceros silvestris
Aves	Tauraco erythrolophus
Aves	Dryobates pubescens
Aves	Phaethon lepturus
Aves	Colius striatus
Aves	Apaloderma vittatum
Aves	Cuculus canorus
Aves	Eurypyga helias
Aves	Cariama cristata
Aves	Gavia stellata
Aves	Fulmarus glacialis
Aves	Opisthocomus hoazin
Aves	Phalacrocorax carbo
Aves	Columba livia
Aves	Dromaius novaehollandiae
Aves	Leptosomus discolor
Aves	Merops nubicus
Aves	Athene cunicularia
Aves	Tyto alba
Aves	Calidris pugnax
Aves	Charadrius vociferus
Aves	Tinamus guttatus
Aves	Nothoprocta perdicaria
Aves	Pygoscelis adeliae
Aves	Aptenodytes forsteri
Aves	Calypte anna
Aves	Chaetura pelagica
Aves	Chlamydotis macqueenii
Aves	Balearica regulorum gibbericeps
Aves	Mesitornis unicolor
Aves	Egretta garzetta
Aves	Nipponia nippon
Aves	Pelecanus crispus
Aves	Melopsittacus undulatus
Aves	Strigops habroptila
Aves	Nestor notabilis
Aves	Aquila chrysaetos chrysaetos
Aves	Accipiter gentilis
Aves	Haliaeetus leucocephalus
Aves	Haliaeetus albicilla
Aves	Falco cherrug
Aves	Falco naumanni
Aves	Falco rusticolus
Aves	Falco peregrinus
Aves	Aythya fuligula
Aves	Oxyura jamaicensis
Aves	Anser cygnoides
Aves	Anas platyrhynchos
Aves	Cygnus olor
Aves	Cygnus atratus
Aves	Numida meleagris
Aves	Coturnix japonica
Aves	Meleagris gallopavo
Aves	Phasianus colchicus
Aves	Gallus gallus
Aves	Centrocercus urophasianus
Aves	Lagopus muta
Aves	Lagopus leucura
Aves	Motacilla alba alba
Aves	Catharus ustulatus
Aves	Molothrus ater
Aves	Ficedula albicollis
Aves	Acanthisitta chloris
Aves	Zonotrichia albicollis
Aves	Hirundo rustica
Aves	Sturnus vulgaris
Aves	Myiozetetes cayanensis
Aves	Empidonax traillii
Aves	Lonchura striata domestica
Aves	Taeniopygia guttata
Aves	Camarhynchus parvulus
Aves	Geospiza fortis
Aves	Onychostruthus taczanowskii
Aves	Pyrgilauda ruficollis
Aves	Passer montanus
Aves	Pseudopodoces humilis
Aves	Cyanistes caeruleus
Aves	Parus major
Aves	Corvus moneduloides
Aves	Corvus cornix cornix
Aves	Corvus hawaiiensis
Aves	Corvus brachyrhynchos
Aves	Corvus kubaryi
Aves	Pipra filicauda
Aves	Corapipo altera
Aves	Manacus vitellinus
Aves	Lepidothrix coronata
Aves	Chiroxiphia lanceolata
Aves	Neopelma chrysocephalum
Actinopteri	Melanotaenia boesemani
Actinopteri	Toxotes jaculatrix
Actinopteri	Myripristis murdjan
Actinopteri	Thalassophryne amazonica
Actinopteri	Sphaeramia orbicularis
Actinopteri	Larimichthys crocea
Actinopteri	Parambassis ranga
Actinopteri	Hypomesus transpacificus
Actinopteri	Megalops cyprinoides
Actinopteri	Chelmon rostratus
Actinopteri	Scatophagus argus
Actinopteri	Mugil cephalus
Actinopteri	Morone saxatilis
Actinopteri	Takifugu rubripes
Actinopteri	Chanos chanos
Actinopteri	Xiphias gladius
Actinopteri	Lates calcarifer
Actinopteri	Gadus morhua
Actinopteri	Esox lucius
Actinopteri	Electrophorus electricus
Actinopteri	Anguilla anguilla
Actinopteri	Lepisosteus oculatus
Actinopteri	Gouania willdenowi
Actinopteri	Salarias fasciatus
Actinopteri	Periophthalmus magnuspinnatus
Actinopteri	Boleophthalmus pectinirostris
Actinopteri	Stegastes partitus
Actinopteri	Amphiprion ocellaris
Actinopteri	Betta splendens
Actinopteri	Anabas testudineus
Actinopteri	Mastacembelus armatus
Actinopteri	Monopterus albus
Actinopteri	Thunnus maccoyii
Actinopteri	Thunnus albacares
Actinopteri	Acanthopagrus latus
Actinopteri	Sparus aurata
Actinopteri	Oryzias melastigma
Actinopteri	Oryzias latipes
Actinopteri	Polyodon spathula
Actinopteri	Acipenser ruthenus
Actinopteri	Hippocampus comes
Actinopteri	Syngnathus scovelli
Actinopteri	Syngnathus acus
Actinopteri	Notolabrus celidotus
Actinopteri	Cheilinus undulatus
Actinopteri	Labrus bergylta
Actinopteri	Scleropages formosus
Actinopteri	Paramormyrops kingsleyae
Actinopteri	Brienomyrus brachyistius
Actinopteri	Echeneis naucrates
Actinopteri	Seriola lalandi dorsalis
Actinopteri	Seriola dumerili
Actinopteri	Siniperca chuatsi
Actinopteri	Micropterus dolomieu
Actinopteri	Micropterus salmoides
Actinopteri	Tachysurus fulvidraco
Actinopteri	Silurus meridionalis
Actinopteri	Ictalurus punctatus
Actinopteri	Astyanax mexicanus
Actinopteri	Colossoma macropomum
Actinopteri	Pygocentrus nattereri
Actinopteri	Denticeps clupeoides
Actinopteri	Clupea harengus
Actinopteri	Alosa alosa
Actinopteri	Alosa sapidissima
Actinopteri	Cynoglossus semilaevis
Actinopteri	Scophthalmus maximus
Actinopteri	Solea senegalensis
Actinopteri	Paralichthys olivaceus
Actinopteri	Hippoglossus stenolepis
Actinopteri	Hippoglossus hippoglossus
Actinopteri	Pundamilia nyererei
Actinopteri	Maylandia zebra
Actinopteri	Archocentrus centrarchus
Actinopteri	Simochromis diagramma
Actinopteri	Neolamprologus brichardi
Actinopteri	Astatotilapia calliptera
Actinopteri	Haplochromis burtoni
Actinopteri	Oreochromis aureus
Actinopteri	Oreochromis niloticus
Actinopteri	Pimephales promelas
Actinopteri	Megalobrama amblycephala
Actinopteri	Danio rerio
Actinopteri	Puntigrus tetrazona
Actinopteri	Cyprinus carpio
Actinopteri	Carassius auratus
Actinopteri	Sinocyclocheilus anshuiensis
Actinopteri	Sinocyclocheilus rhinocerous
Actinopteri	Sinocyclocheilus grahami
Actinopteri	Coregonus clupeaformis
Actinopteri	Salvelinus sp. IW2-2015
Actinopteri	Salvelinus namaycush
Actinopteri	Salmo trutta
Actinopteri	Salmo salar
Actinopteri	Oncorhynchus tshawytscha
Actinopteri	Oncorhynchus nerka
Actinopteri	Oncorhynchus mykiss
Actinopteri	Oncorhynchus kisutch
Actinopteri	Oncorhynchus gorbuscha
Actinopteri	Girardinichthys multiradiatus
Actinopteri	Nothobranchius furzeri
Actinopteri	Cyprinodon variegatus
Actinopteri	Fundulus heteroclitus
Actinopteri	Nematolebias whitei
Actinopteri	Austrofundulus limnaeus
Actinopteri	Kryptolebias marmoratus
Actinopteri	Gambusia affinis
Actinopteri	Xiphophorus couchianus
Actinopteri	Xiphophorus hellerii
Actinopteri	Xiphophorus maculatus
Actinopteri	Poecilia mexicana
Actinopteri	Poecilia latipinna
Actinopteri	Poecilia formosa
Actinopteri	Poecilia reticulata
Actinopteri	Anarrhichthys ocellatus
Actinopteri	Sebastes umbrosus
Actinopteri	Cottoperca gobio
Actinopteri	Pseudochaenichthys georgianus
Actinopteri	Gymnodraco acuticeps
Actinopteri	Cyclopterus lumpus
Actinopteri	Gasterosteus aculeatus aculeatus
Actinopteri	Pungitius pungitius
Actinopteri	Trematomus bernacchii
Actinopteri	Notothenia coriiceps
Actinopteri	Plectropomus leopardus
Actinopteri	Epinephelus lanceolatus
Actinopteri	Epinephelus moara
Actinopteri	Epinephelus fuscoguttatus
Actinopteri	Sander lucioperca
Actinopteri	Etheostoma cragini
Actinopteri	Etheostoma spectabile
Actinopteri	Perca fluviatilis
Actinopteri	Perca flavescens
Mammalia	Orycteropus afer afer
Mammalia	Galeopterus variegatus
Mammalia	Tupaia chinensis
Mammalia	Chrysochloris asiatica
Mammalia	Trichechus manatus latirostris
Mammalia	Dromiciops gliroides
Mammalia	Elephantulus edwardii
Mammalia	Choloepus didactylus
Mammalia	Echinops telfairi
Mammalia	Dasypus novemcinctus
Mammalia	Sarcophilus harrisii
Mammalia	Gracilinanus agilis
Mammalia	Monodelphis domestica
Mammalia	Ochotona curzoniae
Mammalia	Ochotona princeps
Mammalia	Manis pentadactyla
Mammalia	Manis javanica
Mammalia	Elephas maximus indicus
Mammalia	Loxodonta africana
Mammalia	Vombatus ursinus
Mammalia	Trichosurus vulpecula
Mammalia	Tachyglossus aculeatus
Mammalia	Ornithorhynchus anatinus
Mammalia	Ceratotherium simum simum
Mammalia	Equus quagga
Mammalia	Equus przewalskii
Mammalia	Equus caballus
Mammalia	Equus asinus
Mammalia	Erinaceus europaeus
Mammalia	Condylura cristata
Mammalia	Talpa occidentalis
Mammalia	Suncus etruscus
Mammalia	Sorex araneus
Mammalia	Miniopterus natalensis
Mammalia	Hipposideros armiger
Mammalia	Rhinolophus ferrumequinum
Mammalia	Molossus molossus
Mammalia	Sturnira hondurensis
Mammalia	Desmodus rotundus
Mammalia	Phyllostomus discolor
Mammalia	Phyllostomus hastatus
Mammalia	Rousettus aegyptiacus
Mammalia	Pteropus giganteus
Mammalia	Pteropus vampyrus
Mammalia	Pteropus alecto
Mammalia	Pipistrellus kuhlii
Mammalia	Eptesicus fuscus
Mammalia	Myotis davidii
Mammalia	Myotis brandtii
Mammalia	Myotis lucifugus
Mammalia	Myotis myotis
Mammalia	Lipotes vexillifer
Mammalia	Neophocaena asiaeorientalis asiaeorientalis
Mammalia	Phocoena sinus
Mammalia	Phacochoerus africanus
Mammalia	Sus scrofa
Mammalia	Balaenoptera acutorostrata scammoni
Mammalia	Balaenoptera musculus
Mammalia	Monodon monoceros
Mammalia	Delphinapterus leucas
Mammalia	Odocoileus virginianus texanus
Mammalia	Cervus canadensis
Mammalia	Cervus elaphus
Mammalia	Vicugna pacos
Mammalia	Camelus ferus
Mammalia	Camelus dromedarius
Mammalia	Camelus bactrianus
Mammalia	Lagenorhynchus obliquidens
Mammalia	Tursiops truncatus
Mammalia	Orcinus orca
Mammalia	Globicephala melas
Mammalia	Bubalus bubalis
Mammalia	Oryx dammah
Mammalia	Bison bison bison
Mammalia	Ovis aries
Mammalia	Capra hircus
Mammalia	Bos mutus
Mammalia	Bos indicus x Bos taurus
Mammalia	Bos indicus
Mammalia	Bos taurus
Mammalia	Carlito syrichta
Mammalia	Propithecus coquereli
Mammalia	Aotus nancymaae
Mammalia	Otolemur garnettii
Mammalia	Microcebus murinus
Mammalia	Lemur catta
Mammalia	Hylobates moloch
Mammalia	Nomascus leucogenys
Mammalia	Cebus imitator
Mammalia	Saimiri boliviensis boliviensis
Mammalia	Sapajus apella
Mammalia	Callithrix jacchus
Mammalia	Homo sapiens
Mammalia	Pongo abelii
Mammalia	Gorilla gorilla gorilla
Mammalia	Pan troglodytes
Mammalia	Pan paniscus
Mammalia	Piliocolobus tephrosceles
Mammalia	Colobus angolensis palliatus
Mammalia	Chlorocebus sabaeus
Mammalia	Trachypithecus francoisi
Mammalia	Mandrillus leucophaeus
Mammalia	Theropithecus gelada
Mammalia	Papio anubis
Mammalia	Cercocebus atys
Mammalia	Rhinopithecus roxellana
Mammalia	Rhinopithecus bieti
Mammalia	Macaca nemestrina
Mammalia	Macaca mulatta
Mammalia	Macaca fascicularis
Mammalia	Nannospalax galili
Mammalia	Castor canadensis
Mammalia	Jaculus jaculus
Mammalia	Chinchilla lanigera
Mammalia	Octodon degus
Mammalia	Cavia porcellus
Mammalia	Fukomys damarensis
Mammalia	Heterocephalus glaber
Mammalia	Perognathus longimembris pacificus
Mammalia	Dipodomys ordii
Mammalia	Ictidomys tridecemlineatus
Mammalia	Sciurus carolinensis
Mammalia	Urocitellus parryii
Mammalia	Marmota flaviventris
Mammalia	Marmota monax
Mammalia	Marmota marmota marmota
Mammalia	Grammomys surdaster
Mammalia	Arvicanthis niloticus
Mammalia	Mastomys coucha
Mammalia	Meriones unguiculatus
Mammalia	Rattus rattus
Mammalia	Rattus norvegicus
Mammalia	Mus pahari
Mammalia	Mus musculus
Mammalia	Mus caroli
Mammalia	Arvicola amphibius
Mammalia	Myodes glareolus
Mammalia	Onychomys torridus
Mammalia	Mesocricetus auratus
Mammalia	Cricetulus griseus
Mammalia	Microtus fortis
Mammalia	Microtus ochrogaster
Mammalia	Peromyscus maniculatus bairdii
Mammalia	Peromyscus leucopus
Mammalia	Hyaena hyaena
Mammalia	Suricata suricatta
Mammalia	Odobenus rosmarus divergens
Mammalia	Eumetopias jubatus
Mammalia	Callorhinus ursinus
Mammalia	Zalophus californianus
Mammalia	Ailuropoda melanoleuca
Mammalia	Ursus maritimus
Mammalia	Ursus arctos
Mammalia	Vulpes lagopus
Mammalia	Vulpes vulpes
Mammalia	Canis lupus dingo
Mammalia	Canis lupus familiaris
Mammalia	Neomonachus schauinslandi
Mammalia	Phoca vitulina
Mammalia	Leptonychotes weddellii
Mammalia	Halichoerus grypus
Mammalia	Mirounga angustirostris
Mammalia	Mirounga leonina
Mammalia	Neogale vison
Mammalia	Enhydra lutris kenyoni
Mammalia	Lontra canadensis
Mammalia	Mustela erminea
Mammalia	Meles meles
Mammalia	Lutra lutra
Mammalia	Leopardus geoffroyi
Mammalia	Felis catus
Mammalia	Lynx rufus
Mammalia	Lynx canadensis
Mammalia	Prionailurus viverrinus
Mammalia	Prionailurus bengalensis
Mammalia	Puma yagouaroundi
Mammalia	Puma concolor
Mammalia	Panthera uncia
Mammalia	Panthera tigris
Mammalia	Panthera pardus
Mammalia	Panthera leo
Bivalvia	Crassostrea gigas
Testudines	Terrapene carolina triunguis
Chondrichthyes	Stegostoma fasciatum
Mammalia	Neosciurus carolinensis
