XP_049270093.1	2170	Chitin_synth_2	1.4e-50	203	419	707	911	671	943	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Rhipicephalus sanguineus]
XP_026880781.2	2324	Chitin_synth_2	1e-48	203	437	312	532	301	547	LOW QUALITY PROTEIN: chitin synthase 1 [Electrophorus electricus]
XP_023931130.1	668	Chitin_synth_2	1.6e-44	204	445	304	532	297	543	uncharacterized protein LOC106167634  partial [Lingula anatina]
XP_052097276.1	395	Chitin_synth_2	8.3e-38	204	471	53	307	41	311	chitin synthase chs-2-like [Mytilus californianus]
XP_048772956.1	1526	Chitin_synth_2	1.1e-34	159	451	793	1065	779	1072	chitin synthase chs-2-like isoform X4 [Ostrea edulis]
XP_048772955.1	1591	Chitin_synth_2	1.2e-34	159	451	858	1130	844	1137	chitin synthase chs-2-like isoform X3 [Ostrea edulis]
XP_048772954.1	1616	Chitin_synth_2	1.3e-34	159	452	883	1156	869	1171	chitin synthase chs-2-like isoform X2 [Ostrea edulis]
XP_048772953.1	1621	Chitin_synth_2	1.3e-34	159	452	888	1161	874	1176	chitin synthase chs-2-like isoform X1 [Ostrea edulis]
XP_052719862.1	1533	Chitin_synth_2	4.9e-34	111	458	747	1084	631	1095	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_052719861.1	1566	Chitin_synth_2	5.2e-34	111	458	780	1117	664	1128	chitin synthase chs-2-like isoform X1 [Crassostrea angulata]
XP_034304243.1	1530	Chitin_synth_2	5.8e-34	111	458	744	1081	629	1093	chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_034304242.1	1561	Chitin_synth_2	5.8e-34	111	456	775	1110	659	1118	chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_034304240.1	1563	Chitin_synth_2	6.2e-34	111	458	777	1114	662	1126	chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_052101070.1	946	Chitin_synth_2	3e-33	159	449	196	478	186	500	chitin synthase chs-2-like isoform X2 [Mytilus californianus]
XP_053388113.1	1381	Chitin_synth_2	3.4e-33	153	465	600	898	565	911	uncharacterized protein LOC123541765 isoform X1 [Mercenaria mercenaria]
XP_053388114.1	1381	Chitin_synth_2	3.4e-33	153	465	600	898	565	911	uncharacterized protein LOC123541765 isoform X1 [Mercenaria mercenaria]
XP_043995175.1	787	Chitin_synth_2	3.9e-33	186	444	148	395	74	403	chitin synthase chs-2-like [Gambusia affinis]
XP_023327123.1	1324	Chitin_synth_2	3.9e-33	201	441	734	972	696	1011	uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_023327124.1	1324	Chitin_synth_2	3.9e-33	201	441	734	972	696	1011	uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_023327125.1	1324	Chitin_synth_2	3.9e-33	201	441	734	972	696	1011	uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_023327126.1	1324	Chitin_synth_2	3.9e-33	201	441	734	972	696	1011	uncharacterized protein LOC111700451 [Eurytemora affinis]
XP_008295146.1	723	Chitin_synth_2	4.5e-33	200	445	93	328	43	351	PREDICTED: uncharacterized protein LOC103368519 [Stegastes partitus]
XP_022296526.1	1308	Chitin_synth_2	1.1e-32	203	465	712	959	701	979	uncharacterized protein LOC111106230 [Crassostrea virginica]
XP_022295920.1	1441	Chitin_synth_2	1.3e-32	160	464	786	1078	775	1099	uncharacterized protein LOC111105812 [Crassostrea virginica]
XP_022295921.1	1441	Chitin_synth_2	1.3e-32	160	464	786	1078	775	1099	uncharacterized protein LOC111105812 [Crassostrea virginica]
XP_013777931.1	894	Chitin_synth_2	1.3e-32	158	442	92	368	82	381	uncharacterized protein LOC106462542 [Limulus polyphemus]
XP_032363577.1	937	Chitin_synth_2	1.8e-32	203	439	415	639	407	658	LOW QUALITY PROTEIN: chitin synthase chs-2-like  partial [Etheostoma spectabile]
XP_023116761.1	1278	Chitin_synth_2	1.9e-32	160	444	610	885	565	891	chitin synthase chs-2-like [Amphiprion ocellaris]
XP_022821184.1	1520	Chitin_synth_2	3.7e-32	203	444	721	950	680	962	uncharacterized protein LOC111352764 [Spodoptera litura]
XP_022821185.1	1520	Chitin_synth_2	3.7e-32	203	444	721	950	680	962	uncharacterized protein LOC111352764 [Spodoptera litura]
XP_038664467.1	1218	Chitin_synth_2	4e-32	158	417	613	861	603	889	chitin synthase chs-1-like [Scyliorhinus canicula]
XP_025102509.1	1462	Chitin_synth_2	6.1e-32	205	454	510	745	503	757	chitin synthase chs-2-like isoform X2 [Pomacea canaliculata]
XP_051811505.1	729	Chitin_synth_2	6.3e-32	203	444	342	573	297	581	chitin synthase chs-2-like [Acanthochromis polyacanthus]
XP_032437492.1	821	Chitin_synth_2	7.5e-32	189	444	177	421	100	425	chitin synthase chs-2-like [Xiphophorus hellerii]
XP_022288339.1	1368	Chitin_synth_2	7.5e-32	159	465	639	938	629	958	uncharacterized protein LOC111100586 isoform X2 [Crassostrea virginica]
XP_022288340.1	1365	Chitin_synth_2	7.7e-32	159	465	636	935	626	955	uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288341.1	1365	Chitin_synth_2	7.7e-32	159	465	636	935	626	955	uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288343.1	1365	Chitin_synth_2	7.7e-32	159	465	636	935	626	955	uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288344.1	1365	Chitin_synth_2	7.7e-32	159	465	636	935	626	955	uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288345.1	1365	Chitin_synth_2	7.7e-32	159	465	636	935	626	955	uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_030268286.1	1256	Chitin_synth_2	7.7e-32	202	449	626	863	580	885	chitin synthase chs-1-like [Sparus aurata]
XP_035825069.1	2243	Chitin_synth_2	8.4e-32	197	442	1382	1616	1326	1628	chitin synthase chs-2 [Aplysia californica]
XP_022288338.1	1417	Chitin_synth_2	8.9e-32	159	465	688	987	678	1007	uncharacterized protein LOC111100586 isoform X1 [Crassostrea virginica]
XP_038649191.1	1219	Chitin_synth_2	1e-31	158	415	614	860	604	879	chitin synthase chs-2-like [Scyliorhinus canicula]
XP_025102500.1	1759	Chitin_synth_2	1.1e-31	205	454	807	1042	800	1053	chitin synthase chs-2-like isoform X1 [Pomacea canaliculata]
XP_014832381.1	812	Chitin_synth_2	1.2e-31	203	426	177	388	124	414	PREDICTED: uncharacterized protein LOC106910296 [Poecilia mexicana]
XP_017303059.1	1196	Chitin_synth_2	1.3e-31	204	418	299	501	291	527	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Diaphorina citri]
XP_023270455.1	974	Chitin_synth_2	1.4e-31	200	440	330	555	231	570	uncharacterized protein LOC111661195 [Seriola lalandi dorsalis]
XP_043552707.1	1193	Chitin_synth_2	1.4e-31	158	425	587	843	577	867	chitin synthase chs-2-like [Chiloscyllium plagiosum]
XP_045183292.2	1308	Chitin_synth_2	1.5e-31	15	72	427	486	415	507	uncharacterized protein LOC123541764 isoform X4 [Mercenaria mercenaria]
XP_053386789.1	1308	Chitin_synth_2	1.5e-31	15	72	427	486	415	507	uncharacterized protein LOC123541764 isoform X4 [Mercenaria mercenaria]
XP_053401686.1	512	Chitin_synth_2	1.6e-31	168	466	102	386	96	397	chitin synthase chs-2-like [Mercenaria mercenaria]
XP_011439386.2	1393	Chitin_synth_2	1.6e-31	157	456	690	978	681	982	chitin synthase chs-2 [Crassostrea gigas]
XP_053386788.1	1518	Chitin_synth_2	1.9e-31	15	72	637	696	625	716	uncharacterized protein LOC123541764 isoform X2 [Mercenaria mercenaria]
XP_052704305.1	1408	Chitin_synth_2	1.9e-31	160	465	670	969	660	989	chitin synthase chs-2-like isoform X1 [Crassostrea angulata]
XP_053386787.1	1524	Chitin_synth_2	1.9e-31	15	72	643	702	631	722	uncharacterized protein LOC123541764 isoform X1 [Mercenaria mercenaria]
XP_052704309.1	1362	Chitin_synth_2	1.9e-31	160	465	624	923	614	943	chitin synthase chs-2-like isoform X3 [Crassostrea angulata]
XP_052704306.1	1366	Chitin_synth_2	2e-31	160	465	628	927	618	947	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_052704307.1	1366	Chitin_synth_2	2e-31	160	465	628	927	618	947	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_052704308.1	1366	Chitin_synth_2	2e-31	160	465	628	927	618	947	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_045183288.2	1445	Chitin_synth_2	2.1e-31	15	72	564	623	552	643	uncharacterized protein LOC123541764 isoform X3 [Mercenaria mercenaria]
XP_034330199.1	1365	Chitin_synth_2	2.2e-31	160	465	628	927	618	951	chitin synthase isoform X2 [Crassostrea gigas]
XP_034330200.1	1365	Chitin_synth_2	2.2e-31	160	465	628	927	618	951	chitin synthase isoform X2 [Crassostrea gigas]
XP_034330198.1	1407	Chitin_synth_2	2.4e-31	160	465	670	969	660	993	chitin synthase isoform X1 [Crassostrea gigas]
XP_022324975.1	665	Chitin_synth_2	2.6e-31	32	452	39	445	15	450	chitin synthase 1-like isoform X2 [Crassostrea virginica]
XP_046547881.1	1175	Chitin_synth_2	2.7e-31	200	452	272	510	232	531	chitin synthase chs-2-like [Haliotis rubra]
XP_033830810.1	433	Chitin_synth_2	3.1e-31	202	444	64	296	18	317	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Periophthalmus magnuspinnatus]
XP_038581355.1	1278	Chitin_synth_2	3.2e-31	203	439	627	851	615	880	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Micropterus salmoides]
XP_050925196.1	809	Chitin_synth_2	3.3e-31	201	444	175	408	77	414	chitin synthase chs-2-like [Lates calcarifer]
XP_026327265.1	1543	Chitin_synth_2	3.4e-31	203	445	724	954	689	987	chitin synthase chs-2-like [Hyposmocoma kahamanoa]
XP_026327273.1	1543	Chitin_synth_2	3.4e-31	203	445	724	954	689	987	chitin synthase chs-2-like [Hyposmocoma kahamanoa]
XP_050552797.1	1511	Chitin_synth_2	3.7e-31	204	444	724	952	687	966	chitin synthase chs-2-like isoform X2 [Spodoptera frugiperda]
XP_050552796.1	1524	Chitin_synth_2	3.8e-31	204	444	724	952	687	966	chitin synthase chs-2-like isoform X1 [Spodoptera frugiperda]
XP_022324974.1	716	Chitin_synth_2	3.9e-31	32	452	90	496	66	501	chitin synthase 1-like isoform X1 [Crassostrea virginica]
XP_047238763.1	1269	Chitin_synth_2	4.7e-31	159	444	583	866	538	872	chitin synthase chs-2-like [Girardinichthys multiradiatus]
XP_023200185.1	821	Chitin_synth_2	4.7e-31	189	444	177	421	101	425	uncharacterized protein LOC102222640 [Xiphophorus maculatus]
XP_016533008.1	393	Chitin_synth_2	5.5e-31	203	444	28	259	19	267	PREDICTED: chitin synthase 8-like [Poecilia formosa]
XP_050923111.1	1235	Chitin_synth_2	5.8e-31	202	444	655	887	610	899	chitin synthase chs-2-like isoform X2 [Lates calcarifer]
XP_048744160.1	1392	Chitin_synth_2	6e-31	160	426	654	917	644	966	chitin synthase-like isoform X3 [Ostrea edulis]
XP_048744165.1	1375	Chitin_synth_2	6e-31	160	426	637	900	627	949	chitin synthase-like isoform X5 [Ostrea edulis]
XP_048744166.1	1375	Chitin_synth_2	6e-31	160	426	637	900	627	949	chitin synthase-like isoform X5 [Ostrea edulis]
XP_048744161.1	1376	Chitin_synth_2	6e-31	160	426	638	901	628	950	chitin synthase-like isoform X4 [Ostrea edulis]
XP_048744162.1	1376	Chitin_synth_2	6e-31	160	426	638	901	628	950	chitin synthase-like isoform X4 [Ostrea edulis]
XP_048744164.1	1376	Chitin_synth_2	6e-31	160	426	638	901	628	950	chitin synthase-like isoform X4 [Ostrea edulis]
XP_014883902.1	393	Chitin_synth_2	6e-31	203	444	28	259	19	265	PREDICTED: chitin synthase 1-like [Poecilia latipinna]
XP_048744159.1	1433	Chitin_synth_2	6.6e-31	160	426	695	958	685	1007	chitin synthase-like isoform X2 [Ostrea edulis]
XP_048744158.1	1434	Chitin_synth_2	6.6e-31	160	426	696	959	686	1008	chitin synthase-like isoform X1 [Ostrea edulis]
XP_027142389.1	1168	Chitin_synth_2	8.7e-31	202	438	528	752	483	780	chitin synthase [Larimichthys crocea]
XP_049868807.1	1525	Chitin_synth_2	9.4e-31	203	451	718	954	676	985	chitin synthase chs-2-like [Pectinophora gossypiella]
XP_051245639.1	1287	Chitin_synth_2	1.1e-30	203	452	656	892	645	918	chitin synthase chs-1-like [Dicentrarchus labrax]
XP_032437311.1	1287	Chitin_synth_2	1.3e-30	158	444	612	889	567	896	chitin synthase chs-2-like [Xiphophorus hellerii]
XP_041064420.1	1218	Chitin_synth_2	1.4e-30	158	424	612	867	603	895	chitin synthase chs-2-like isoform X2 [Carcharodon carcharias]
XP_041064410.1	1231	Chitin_synth_2	1.4e-30	158	424	612	867	603	895	chitin synthase chs-2-like isoform X1 [Carcharodon carcharias]
